"Cholera due to Vibrio cholerae 01, biovar cholerae",A000
Other forms of chromomycosis,B438
"Chromomycosis, unspecified",B439
Invasive pulmonary aspergillosis,B440
Other pulmonary aspergillosis,B441
Tonsillar aspergillosis,B442
Disseminated aspergillosis,B447
Allergic bronchopulmonary aspergillosis,B448
Other forms of aspergillosis,B448
"Aspergillosis, unspecified",B449
Pulmonary cryptococcosis,B450
Cerebral cryptococcosis,B451
Cutaneous cryptococcosis,B452
Osseous cryptococcosis,B453
Disseminated cryptococcosis,B457
Other forms of cryptococcosis,B458
"Cryptococcosis, unspecified",B459
Pulmonary mucormycosis,B460
Rhinocerebral mucormycosis,B461
Gastrointestinal mucormycosis,B462
Cutaneous mucormycosis,B463
Disseminated mucormycosis,B464
"Mucormycosis, unspecified",B465
Other zygomycoses,B468
"Zygomycosis, unspecified",B469
Eumycetoma,B470
Actinomycetoma,B471
"Mycetoma, unspecified",B479
Lobomycosis,B480
Rhinosporidiosis,B481
Allescheriasis,B482
Geotrichosis,B483
Penicillosis,B484
Other specified mycoses,B488
Unspecified mycosis,B49
Plasmodium falciparum malaria with cerebral complications,B500
Other severe and complicated Plasmodium falciparum malaria,B508
"Plasmodium falciparum malaria, unspecified",B509
Plasmodium vivax malaria with rupture of spleen,B510
Plasmodium vivax malaria with other complications,B518
Plasmodium vivax malaria without complication,B519
Plasmodium malariae malaria with nephropathy,B520
Plasmodium malariae malaria with other complications,B528
Plasmodium malariae malaria without complication,B529
Plasmodium ovale malaria,B530
Malaria due to simian plasmodia,B531
"Other malaria, not elsewhere classified",B538
Unspecified malaria,B54
Visceral leishmaniasis,B550
Cutaneous leishmaniasis,B551
Mucocutaneous leishmaniasis,B552
"Leishmaniasis, unspecified",B559
Gambiense trypanosomiasis,B560
Rhodesiense trypanosomiasis,B561
"African trypanosomiasis, unspecified",B569
Acute Chagas' disease with heart involvement,B570
Acute Chagas' disease without heart involvement,B571
Chagas' disease (chronic) with heart involvement,B572
"Chagas' disease with digestive system involvement, unspecified",B573
Megaesophagus in Chagas' disease,B573
Megacolon in Chagas' disease,B573
Other digestive system involvement in Chagas' disease,B573
"Chagas' disease with nervous system involvement, unspecified",B574
Meningitis in Chagas' disease,B574
Meningoencephalitis in Chagas' disease,B574
Other nervous system involvement in Chagas' disease,B574
Chagas' disease (chronic) with other organ involvement,B575
"Toxoplasma oculopathy, unspecified",B580
Toxoplasma chorioretinitis,B580
Other toxoplasma oculopathy,B580
Toxoplasma hepatitis,B581
Toxoplasma meningoencephalitis,B582
Pulmonary toxoplasmosis,B583
Toxoplasma myocarditis,B588
Toxoplasma myositis,B588
Toxoplasma tubulo-interstitial nephropathy,B588
Toxoplasmosis with other organ involvement,B588
"Toxoplasmosis, unspecified",B589
Pneumocystosis,B59
Babesiosis,B600
"Acanthamebiasis, unspecified",B601
Meningoencephalitis due to Acanthamoeba (culbertsoni),B601
Conjunctivitis due to Acanthamoeba,B601
Keratoconjunctivitis due to Acanthamoeba,B601
Other acanthamebic disease,B601
Naegleriasis,B602
Other specified protozoal diseases,B608
Unspecified protozoal disease,B64
Schistosomiasis due to Schistosoma haematobium [urinary schistosomiasis],B650
Schistosomiasis due to Schistosoma mansoni [intestinal schistosomiasis],B651
Schistosomiasis due to Schistosoma japonicum,B652
Cercarial dermatitis,B653
Other schistosomiasis,B658
"Schistosomiasis, unspecified",B659
Opisthorchiasis,B660
Clonorchiasis,B661
Dicroceliasis,B662
Fascioliasis,B663
Paragonimiasis,B664
Fasciolopsiasis,B665
Other specified fluke infections,B668
"Fluke infection, unspecified",B669
Echinococcus granulosus infection of liver,B670
Echinococcus granulosus infection of lung,B671
Echinococcus granulosus infection of bone,B672
"Echinococcus granulosus infection, thyroid gland",B673
"Echinococcus granulosus infection, multiple sites",B673
"Echinococcus granulosus infection, other sites",B673
"Echinococcus granulosus infection, unspecified",B674
Echinococcus multilocularis infection of liver,B675
"Echinococcus multilocularis infection, multiple sites",B676
"Echinococcus multilocularis infection, other sites",B676
"Echinococcus multilocularis infection, unspecified",B677
"Echinococcosis, unspecified, of liver",B678
"Echinococcosis, unspecified",B679
Other echinococcosis,B679
Taenia solium taeniasis,B680
Taenia saginata taeniasis,B681
"Taeniasis, unspecified",B689
Cysticercosis of central nervous system,B690
Cysticercosis of eye,B691
Myositis in cysticercosis,B698
Cysticercosis of other sites,B698
"Cysticercosis, unspecified",B699
Diphyllobothriasis,B700
Sparganosis,B701
Hymenolepiasis,B710
Dipylidiasis,B711
Other specified cestode infections,B718
"Cestode infection, unspecified",B719
Dracunculiasis,B72
"Onchocerciasis with eye involvement, unspecified",B730
Onchocerciasis with endophthalmitis,B730
Onchocerciasis with glaucoma,B730
Onchocerciasis with other eye involvement,B730
Onchocerciasis without eye disease,B731
Filariasis due to Wuchereria bancrofti,B740
Filariasis due to Brugia malayi,B741
Filariasis due to Brugia timori,B742
Loiasis,B743
Mansonelliasis,B744
Other filariases,B748
"Filariasis, unspecified",B749
Trichinellosis,B75
Ancylostomiasis,B760
Necatoriasis,B761
Other hookworm diseases,B768
"Hookworm disease, unspecified",B769
Ascariasis with intestinal complications,B770
Ascariasis pneumonia,B778
Ascariasis with other complications,B778
"Ascariasis, unspecified",B779
Intestinal strongyloidiasis,B780
Cutaneous strongyloidiasis,B781
Disseminated strongyloidiasis,B787
"Strongyloidiasis, unspecified",B789
Trichuriasis,B79
Enterobiasis,B80
Anisakiasis,B810
Intestinal capillariasis,B811
Trichostrongyliasis,B812
Intestinal angiostrongyliasis,B813
Mixed intestinal helminthiases,B814
Other specified intestinal helminthiases,B818
"Intestinal helminthiasis, unspecified",B820
"Intestinal parasitism, unspecified",B829
Visceral larva migrans,B830
Gnathostomiasis,B831
Angiostrongyliasis due to Parastrongylus cantonensis,B832
Syngamiasis,B833
Internal hirudiniasis,B834
Other specified helminthiases,B838
"Helminthiasis, unspecified",B839
Pediculosis due to Pediculus humanus capitis,B850
Pediculosis due to Pediculus humanus corporis,B851
"Pediculosis, unspecified",B852
Phthiriasis,B853
Mixed pediculosis and phthiriasis,B854
Scabies,B86
Cutaneous myiasis,B870
Wound myiasis,B871
Ocular myiasis,B872
Nasopharyngeal myiasis,B873
Aural myiasis,B874
Genitourinary myiasis,B878
Intestinal myiasis,B878
Myiasis of other sites,B878
"Myiasis, unspecified",B879
Other acariasis,B880
Tungiasis [sandflea infestation],B881
Other arthropod infestations,B882
External hirudiniasis,B883
Other specified infestations,B888
"Infestation, unspecified",B889
Unspecified parasitic disease,B89
Sequelae of central nervous system tuberculosis,B900
Sequelae of genitourinary tuberculosis,B901
Sequelae of tuberculosis of bones and joints,B902
Sequelae of tuberculosis of other organs,B908
Sequelae of respiratory and unspecified tuberculosis,B909
Sequelae of poliomyelitis,B91
Sequelae of leprosy,B92
Sequelae of trachoma,B940
Sequelae of viral encephalitis,B941
Sequelae of viral hepatitis,B942
Sequelae of other specified infectious and parasitic diseases,B948
Sequelae of unspecified infectious and parasitic disease,B949
"Streptococcus, group A, as the cause of diseases classified elsewhere",B950
"Streptococcus, group B, as the cause of diseases classified elsewhere",B951
Enterococcus as the cause of diseases classified elsewhere,B952
Streptococcus pneumoniae as the cause of diseases classified elsewhere,B953
Other streptococcus as the cause of diseases classified elsewhere,B954
Unspecified streptococcus as the cause of diseases classified elsewhere,B955
Methicillin susceptible Staphylococcus aureus infection as the cause of diseases classified elsewhere,B956
Methicillin resistant Staphylococcus aureus infection as the cause of diseases classified elsewhere,B956
Other staphylococcus as the cause of diseases classified elsewhere,B957
Unspecified staphylococcus as the cause of diseases classified elsewhere,B958
Mycoplasma pneumoniae [M. pneumoniae] as the cause of diseases classified elsewhere,B960
Klebsiella pneumoniae [K. pneumoniae] as the cause of diseases classified elsewhere,B961
Unspecified Escherichia coli [E. coli] as the cause of diseases classified elsewhere,B962
Shiga toxin-producing Escherichia coli [E. coli] (STEC) O157 as the cause of diseases classified elsewhere,B962
Other specified Shiga toxin-producing Escherichia coli [E. coli] (STEC) as the cause of diseases classified elsewhere,B962
Unspecified Shiga toxin-producing Escherichia coli [E. coli] (STEC) as the cause of diseases classified elsewhere,B962
Other Escherichia coli [E. coli] as the cause of diseases classified elsewhere,B962
Hemophilus influenzae [H. influenzae] as the cause of diseases classified elsewhere,B963
Proteus (mirabilis) (morganii) as the cause of diseases classified elsewhere,B964
Pseudomonas (aeruginosa) (mallei) (pseudomallei) as the cause of diseases classified elsewhere,B965
Bacteroides fragilis [B. fragilis] as the cause of diseases classified elsewhere,B966
Clostridium perfringens [C. perfringens] as the cause of diseases classified elsewhere,B967
Helicobacter pylori [H. pylori] as the cause of diseases classified elsewhere,B968
Vibrio vulnificus as the cause of diseases classified elsewhere,B968
Other specified bacterial agents as the cause of diseases classified elsewhere,B968
Adenovirus as the cause of diseases classified elsewhere,B970
Unspecified enterovirus as the cause of diseases classified elsewhere,B971
Coxsackievirus as the cause of diseases classified elsewhere,B971
Echovirus as the cause of diseases classified elsewhere,B971
Other enterovirus as the cause of diseases classified elsewhere,B971
SARS-associated coronavirus as the cause of diseases classified elsewhere,B972
Other coronavirus as the cause of diseases classified elsewhere,B972
Unspecified retrovirus as the cause of diseases classified elsewhere,B973
Lentivirus as the cause of diseases classified elsewhere,B973
Oncovirus as the cause of diseases classified elsewhere,B973
"Human T-cell lymphotrophic virus, type I [HTLV-I] as the cause of diseases classified elsewhere",B973
"Human T-cell lymphotrophic virus, type II [HTLV-II] as the cause of diseases classified elsewhere",B973
"Human immunodeficiency virus, type 2 [HIV 2] as the cause of diseases classified elsewhere",B973
Other retrovirus as the cause of diseases classified elsewhere,B973
Respiratory syncytial virus as the cause of diseases classified elsewhere,B974
Reovirus as the cause of diseases classified elsewhere,B975
Parvovirus as the cause of diseases classified elsewhere,B976
Papillomavirus as the cause of diseases classified elsewhere,B977
Human metapneumovirus as the cause of diseases classified elsewhere,B978
Other viral agents as the cause of diseases classified elsewhere,B978
Other infectious disease,B998
Unspecified infectious disease,B999
Malignant neoplasm of external upper lip,C000
Malignant neoplasm of external lower lip,C001
"Malignant neoplasm of external lip, unspecified",C002
"Malignant neoplasm of upper lip, inner aspect",C003
"Malignant neoplasm of lower lip, inner aspect",C004
"Malignant neoplasm of lip, unspecified, inner aspect",C005
"Malignant neoplasm of commissure of lip, unspecified",C006
Malignant neoplasm of overlapping sites of lip,C008
"Malignant neoplasm of lip, unspecified",C009
Malignant neoplasm of base of tongue,C01
Malignant neoplasm of dorsal surface of tongue,C020
Malignant neoplasm of border of tongue,C021
Malignant neoplasm of ventral surface of tongue,C022
"Malignant neoplasm of anterior two-thirds of tongue, part unspecified",C023
Malignant neoplasm of lingual tonsil,C024
Malignant neoplasm of overlapping sites of tongue,C028
"Malignant neoplasm of tongue, unspecified",C029
Malignant neoplasm of upper gum,C030
Malignant neoplasm of lower gum,C031
"Malignant neoplasm of gum, unspecified",C039
Malignant neoplasm of anterior floor of mouth,C040
Malignant neoplasm of lateral floor of mouth,C041
Malignant neoplasm of overlapping sites of floor of mouth,C048
"Malignant neoplasm of floor of mouth, unspecified",C049
Malignant neoplasm of hard palate,C050
Malignant neoplasm of soft palate,C051
Malignant neoplasm of uvula,C052
Malignant neoplasm of overlapping sites of palate,C058
"Malignant neoplasm of palate, unspecified",C059
Malignant neoplasm of cheek mucosa,C060
Malignant neoplasm of vestibule of mouth,C061
Malignant neoplasm of retromolar area,C062
Malignant neoplasm of overlapping sites of unspecified parts of mouth,C068
Malignant neoplasm of overlapping sites of other parts of mouth,C068
"Malignant neoplasm of mouth, unspecified",C069
Malignant neoplasm of parotid gland,C07
Malignant neoplasm of submandibular gland,C080
Malignant neoplasm of sublingual gland,C081
"Malignant neoplasm of major salivary gland, unspecified",C089
Malignant neoplasm of tonsillar fossa,C090
Malignant neoplasm of tonsillar pillar (anterior) (posterior),C091
Malignant neoplasm of overlapping sites of tonsil,C098
"Malignant neoplasm of tonsil, unspecified",C099
Malignant neoplasm of vallecula,C100
Malignant neoplasm of anterior surface of epiglottis,C101
Malignant neoplasm of lateral wall of oropharynx,C102
Malignant neoplasm of posterior wall of oropharynx,C103
Malignant neoplasm of branchial cleft,C104
Malignant neoplasm of overlapping sites of oropharynx,C108
"Malignant neoplasm of oropharynx, unspecified",C109
Malignant neoplasm of superior wall of nasopharynx,C110
Malignant neoplasm of posterior wall of nasopharynx,C111
Malignant neoplasm of lateral wall of nasopharynx,C112
Malignant neoplasm of anterior wall of nasopharynx,C113
Malignant neoplasm of overlapping sites of nasopharynx,C118
